,LoanOriginalAmount,IncomeRange,IsBorrowerHomeOwner
97190,4000,"$1-24,999",FALSE
97191,25000,"$100,000+",TRUE
97192,8500,"$50,000-74,999",TRUE
97193,15000,"$100,000+",FALSE
97194,15000,"$50,000-74,999",TRUE
97195,1000,"$1-24,999",TRUE
97196,6000,"$75,000-99,999",TRUE
97197,2551,"$25,000-49,999",FALSE
97198,11400,"$50,000-74,999",TRUE
97199,13825,"$100,000+",TRUE
97200,18000,"$50,000-74,999",TRUE
97201,2400,"$1-24,999",FALSE
97202,2000,"$1-24,999",FALSE
97203,2500,"$50,000-74,999",TRUE
97204,10000,"$25,000-49,999",TRUE
97205,14900,"$50,000-74,999",TRUE
97206,7500,"$75,000-99,999",TRUE
97208,5000,"$75,000-99,999",TRUE
97209,7500,"$50,000-74,999",FALSE
97210,2300,"$50,000-74,999",TRUE
97211,15000,"$50,000-74,999",FALSE
97212,1000,"$1-24,999",FALSE
97213,15000,"$50,000-74,999",FALSE
97214,5500,"$25,000-49,999",FALSE
97215,35000,"$100,000+",TRUE
97216,2000,"$25,000-49,999",FALSE
97217,4500,"$25,000-49,999",TRUE
97218,4000,"$75,000-99,999",TRUE
97219,5500,"$100,000+",TRUE
97220,2000,"$1-24,999",FALSE
97221,10000,"$75,000-99,999",FALSE
97222,25000,"$100,000+",TRUE
97223,2000,"$100,000+",TRUE
97224,10000,"$25,000-49,999",TRUE
97225,6500,"$25,000-49,999",FALSE
97227,15000,"$50,000-74,999",TRUE
97228,1200,"$50,000-74,999",TRUE
97229,15000,"$75,000-99,999",TRUE
97230,4000,"$50,000-74,999",FALSE
97231,4000,"$100,000+",FALSE
97232,11000,"$75,000-99,999",TRUE
97233,4500,"$25,000-49,999",FALSE
97234,2500,"$50,000-74,999",TRUE
97235,5000,"$75,000-99,999",TRUE
97236,7500,"$50,000-74,999",TRUE
97237,5000,"$50,000-74,999",FALSE
97238,21000,"$25,000-49,999",TRUE
97239,4000,"$100,000+",FALSE
97240,15000,"$100,000+",TRUE
97241,7500,"$50,000-74,999",FALSE
97242,4000,"$100,000+",TRUE
97243,10000,"$50,000-74,999",TRUE
97244,4000,"$25,000-49,999",TRUE
97245,11500,"$75,000-99,999",FALSE
97246,2500,"$1-24,999",FALSE
97247,25000,"$50,000-74,999",FALSE
97249,5000,"$75,000-99,999",TRUE
97250,2500,"$25,000-49,999",FALSE
97251,4500,"$50,000-74,999",TRUE
97252,3000,"$100,000+",TRUE
97254,5000,"$50,000-74,999",FALSE
97255,5000,"$25,000-49,999",FALSE
97256,3500,"$25,000-49,999",TRUE
97257,3300,"$1-24,999",FALSE
97258,14000,"$50,000-74,999",FALSE
97259,18000,"$50,000-74,999",TRUE
97260,15000,"$25,000-49,999",TRUE
97261,12000,"$100,000+",TRUE
97262,5000,"$25,000-49,999",TRUE
97263,10000,"$100,000+",TRUE
97264,4000,"$25,000-49,999",FALSE
97265,5000,"$50,000-74,999",TRUE
97266,4000,"$25,000-49,999",FALSE
97268,3000,"$50,000-74,999",FALSE
97270,9900,"$25,000-49,999",TRUE
97271,11500,"$25,000-49,999",FALSE
97272,3000,"$25,000-49,999",FALSE
97273,3000,"$75,000-99,999",FALSE
97274,3000,"$50,000-74,999",TRUE
97275,4000,"$25,000-49,999",FALSE
97276,10000,"$75,000-99,999",FALSE
97277,15000,"$75,000-99,999",TRUE
97279,10000,"$25,000-49,999",TRUE
97280,7000,"$25,000-49,999",FALSE
97281,1200,"$25,000-49,999",FALSE
97283,5000,"$50,000-74,999",TRUE
97284,5000,"$25,000-49,999",FALSE
97285,4000,"$1-24,999",TRUE
97286,3000,"$25,000-49,999",FALSE
97288,4000,"$50,000-74,999",TRUE
97289,2000,"$1-24,999",FALSE
97290,4000,"$25,000-49,999",TRUE
97291,5000,"$75,000-99,999",TRUE
97293,11000,"$50,000-74,999",TRUE
97295,10000,"$25,000-49,999",FALSE
97296,2501,"$1-24,999",FALSE
97297,7168,"$75,000-99,999",TRUE
97298,18000,"$100,000+",TRUE
97299,15000,"$50,000-74,999",TRUE
97300,14200,"$50,000-74,999",TRUE
97301,12000,"$75,000-99,999",TRUE
97302,5000,"$50,000-74,999",FALSE
97303,4000,"$1-24,999",FALSE
97304,3200,"$50,000-74,999",TRUE
97305,10000,"$25,000-49,999",FALSE
97306,4000,"$25,000-49,999",TRUE
97307,6500,"$25,000-49,999",TRUE
97308,15000,"$75,000-99,999",TRUE
97309,4000,"$50,000-74,999",TRUE
97310,2000,"$50,000-74,999",TRUE
97311,25000,"$100,000+",TRUE
97312,7500,"$50,000-74,999",TRUE
97313,14500,"$100,000+",TRUE
97314,15000,"$100,000+",TRUE
97315,5000,"$50,000-74,999",TRUE
97316,15000,"$50,000-74,999",TRUE
97317,15000,"$100,000+",TRUE
97318,15000,"$25,000-49,999",FALSE
97319,7500,"$25,000-49,999",FALSE
97320,7500,"$50,000-74,999",TRUE
97321,15000,"$50,000-74,999",FALSE
97322,20000,"$75,000-99,999",TRUE
97323,2125,"$75,000-99,999",FALSE
97324,2500,"$25,000-49,999",FALSE
97325,4000,"$25,000-49,999",TRUE
97326,1000,"$50,000-74,999",FALSE
97327,10500,"$25,000-49,999",TRUE
97328,10000,"$25,000-49,999",TRUE
97329,4000,"$100,000+",TRUE
97330,5000,"$25,000-49,999",FALSE
97331,13000,"$50,000-74,999",TRUE
97332,7200,"$50,000-74,999",FALSE
97333,6000,"$50,000-74,999",TRUE
97334,5000,$0,FALSE
97335,20000,"$75,000-99,999",FALSE
97336,4000,"$75,000-99,999",FALSE
97337,15000,"$25,000-49,999",FALSE
97338,4000,"$1-24,999",FALSE
97339,12000,"$100,000+",FALSE
97340,3000,"$50,000-74,999",FALSE
97341,3000,"$50,000-74,999",TRUE
97342,3300,"$25,000-49,999",FALSE
97344,10000,"$50,000-74,999",TRUE
97345,15000,"$100,000+",TRUE
97346,25000,"$100,000+",TRUE
97347,20000,"$50,000-74,999",FALSE
97348,1500,"$25,000-49,999",FALSE
97349,5000,"$25,000-49,999",FALSE
97350,4000,"$75,000-99,999",TRUE
97351,20000,"$50,000-74,999",FALSE
97352,15900,"$25,000-49,999",TRUE
97353,2551,"$100,000+",TRUE
97354,10000,"$100,000+",TRUE
97355,6000,"$50,000-74,999",TRUE
97356,15000,"$75,000-99,999",TRUE
97357,15000,"$75,000-99,999",FALSE
97360,15000,"$75,000-99,999",TRUE
97361,10000,"$50,000-74,999",FALSE
97362,3500,"$25,000-49,999",FALSE
97363,5000,"$25,000-49,999",FALSE
97364,18000,"$75,000-99,999",TRUE
97365,15000,"$50,000-74,999",TRUE
97366,4000,"$50,000-74,999",TRUE
97367,2000,"$1-24,999",FALSE
97368,8001,"$75,000-99,999",FALSE
97369,3500,"$50,000-74,999",TRUE
97370,4000,"$75,000-99,999",TRUE
97372,9000,"$1-24,999",TRUE
97373,6500,"$100,000+",TRUE
97374,10000,"$25,000-49,999",TRUE
97375,8000,"$25,000-49,999",FALSE
97376,15000,"$50,000-74,999",FALSE
97377,15000,"$50,000-74,999",FALSE
97378,6000,"$100,000+",TRUE
97379,2000,"$25,000-49,999",FALSE
97380,20000,"$50,000-74,999",TRUE
97381,15000,"$100,000+",FALSE
97382,4000,"$75,000-99,999",TRUE
97383,3500,"$50,000-74,999",TRUE
97384,2000,"$50,000-74,999",TRUE
97385,9999,"$50,000-74,999",FALSE
97386,12000,"$50,000-74,999",TRUE
97388,5000,"$25,000-49,999",FALSE
97391,15000,"$100,000+",TRUE
97392,2500,"$50,000-74,999",FALSE
97393,2000,"$50,000-74,999",FALSE
97394,11500,"$75,000-99,999",FALSE
97395,7000,"$50,000-74,999",TRUE
97396,10000,"$50,000-74,999",TRUE
97397,15000,"$50,000-74,999",FALSE
97398,2700,"$50,000-74,999",FALSE
97399,20000,"$75,000-99,999",FALSE
97400,4000,"$50,000-74,999",FALSE
97401,20500,"$50,000-74,999",TRUE
97402,10000,"$50,000-74,999",TRUE
97403,10000,"$25,000-49,999",TRUE
97404,10000,"$50,000-74,999",TRUE
97405,9000,"$75,000-99,999",TRUE
97406,5000,"$25,000-49,999",FALSE
97407,8000,"$75,000-99,999",TRUE
97408,7000,"$50,000-74,999",FALSE
97410,3000,"$25,000-49,999",FALSE
97411,8850,"$25,000-49,999",TRUE
97412,6600,"$50,000-74,999",TRUE
97413,5000,"$75,000-99,999",FALSE
97414,11500,"$100,000+",TRUE
97415,1500,"$1-24,999",FALSE
97417,4000,"$100,000+",FALSE
97418,8500,"$100,000+",TRUE
97419,13000,"$50,000-74,999",FALSE
97420,4000,"$75,000-99,999",TRUE
97421,4000,"$25,000-49,999",FALSE
97422,13000,"$50,000-74,999",FALSE
97423,1900,"$50,000-74,999",FALSE
97424,3500,"$75,000-99,999",TRUE
97425,9000,"$25,000-49,999",FALSE
97426,5000,"$75,000-99,999",FALSE
97427,3000,"$75,000-99,999",TRUE
97428,15000,"$50,000-74,999",TRUE
97429,5000,"$50,000-74,999",TRUE
97430,15000,"$50,000-74,999",FALSE
97431,20000,"$50,000-74,999",FALSE
97432,7000,"$25,000-49,999",FALSE
97433,4500,"$50,000-74,999",FALSE
97434,25000,"$100,000+",FALSE
97435,3500,"$25,000-49,999",FALSE
97436,7500,"$50,000-74,999",TRUE
97437,8000,"$50,000-74,999",FALSE
97438,8100,"$25,000-49,999",FALSE
97439,10000,"$50,000-74,999",TRUE
97440,10000,"$50,000-74,999",TRUE
97441,20000,"$100,000+",TRUE
97442,2500,"$50,000-74,999",FALSE
97444,2000,"$50,000-74,999",TRUE
97446,2000,"$50,000-74,999",TRUE
97447,15000,"$50,000-74,999",FALSE
97448,4000,"$25,000-49,999",FALSE
97449,4000,"$25,000-49,999",TRUE
97450,1200,"$1-24,999",TRUE
97451,10000,"$25,000-49,999",FALSE
97453,12000,"$100,000+",TRUE
97455,2500,"$25,000-49,999",TRUE
97457,3500,"$75,000-99,999",TRUE
97458,1000,"$25,000-49,999",FALSE
97459,2000,"$100,000+",TRUE
97460,4000,"$50,000-74,999",FALSE
97461,1000,"$25,000-49,999",FALSE
97462,9000,"$50,000-74,999",FALSE
97463,4000,"$1-24,999",FALSE
97464,3500,"$25,000-49,999",FALSE
97465,12000,"$25,000-49,999",TRUE
97466,4000,"$25,000-49,999",TRUE
97467,15000,"$100,000+",TRUE
97468,15000,"$25,000-49,999",TRUE
97469,4000,"$25,000-49,999",FALSE
97470,10000,"$50,000-74,999",FALSE
97471,2500,"$25,000-49,999",FALSE
97472,8000,"$75,000-99,999",TRUE
97473,2000,"$25,000-49,999",TRUE
97474,4000,"$50,000-74,999",FALSE
97475,2000,"$50,000-74,999",TRUE
97476,4000,"$25,000-49,999",FALSE
97477,10647,"$100,000+",TRUE
97478,1000,"$25,000-49,999",TRUE
97479,5000,"$100,000+",FALSE
97480,6500,"$100,000+",FALSE
97481,15000,"$50,000-74,999",TRUE
97482,3500,"$50,000-74,999",FALSE
97483,3000,"$1-24,999",FALSE
97484,15000,"$75,000-99,999",FALSE
97485,4000,"$75,000-99,999",TRUE
97486,4000,"$50,000-74,999",FALSE
97487,7000,"$50,000-74,999",TRUE
97488,3000,"$50,000-74,999",TRUE
97489,15000,"$50,000-74,999",TRUE
97490,4000,"$25,000-49,999",TRUE
97492,4000,"$50,000-74,999",FALSE
97493,15000,"$100,000+",TRUE
97494,5000,"$25,000-49,999",FALSE
97495,4000,"$25,000-49,999",FALSE
97496,3000,"$75,000-99,999",TRUE
97497,15000,"$100,000+",TRUE
97498,6000,"$25,000-49,999",TRUE
97499,10000,"$75,000-99,999",FALSE
97500,6000,"$25,000-49,999",FALSE
97501,15000,"$100,000+",FALSE
97502,3000,"$25,000-49,999",FALSE
97503,8000,"$50,000-74,999",TRUE
97505,4000,"$25,000-49,999",FALSE
97506,2000,"$1-24,999",FALSE
97507,10000,"$25,000-49,999",TRUE
97508,10000,"$25,000-49,999",FALSE
97509,5000,"$25,000-49,999",FALSE
97510,10000,"$25,000-49,999",TRUE
97511,7000,"$25,000-49,999",FALSE
97512,1000,"$25,000-49,999",FALSE
97513,4000,"$25,000-49,999",FALSE
97514,2000,"$50,000-74,999",FALSE
97515,4000,"$25,000-49,999",TRUE
97516,20000,"$100,000+",TRUE
97517,9500,"$25,000-49,999",TRUE
97518,15000,"$100,000+",TRUE
97519,5000,"$25,000-49,999",FALSE
97521,11500,"$75,000-99,999",FALSE
97522,1000,"$100,000+",TRUE
97523,4000,"$25,000-49,999",FALSE
97524,2560,"$50,000-74,999",FALSE
97525,4000,"$25,000-49,999",FALSE
97526,7000,"$50,000-74,999",FALSE
97527,17500,"$100,000+",FALSE
97528,4000,"$50,000-74,999",TRUE
97529,3000,"$25,000-49,999",FALSE
97530,20000,"$100,000+",TRUE
97532,10000,"$50,000-74,999",TRUE
97533,4000,"$50,000-74,999",TRUE
97534,6500,"$50,000-74,999",FALSE
97535,4000,"$50,000-74,999",TRUE
97536,25000,"$50,000-74,999",TRUE
97537,9000,"$75,000-99,999",TRUE
97538,1000,"$25,000-49,999",FALSE
97539,4000,"$75,000-99,999",FALSE
97541,2000,"$25,000-49,999",FALSE
97542,4000,"$1-24,999",FALSE
97543,10000,"$50,000-74,999",TRUE
97544,2000,"$75,000-99,999",TRUE
97545,2000,"$25,000-49,999",FALSE
97546,1700,"$50,000-74,999",FALSE
97547,3000,"$1-24,999",FALSE
97548,4767,"$25,000-49,999",FALSE
97549,15000,"$75,000-99,999",TRUE
97550,15000,"$25,000-49,999",FALSE
97551,3000,"$25,000-49,999",TRUE
97552,5000,"$100,000+",TRUE
97553,4000,"$50,000-74,999",TRUE
97554,10000,"$50,000-74,999",TRUE
97555,5000,"$75,000-99,999",TRUE
97556,4000,"$25,000-49,999",TRUE
97557,18500,"$100,000+",TRUE
97558,20000,"$50,000-74,999",TRUE
97560,3000,"$75,000-99,999",TRUE
97562,10000,"$25,000-49,999",FALSE
97563,15000,$0,FALSE
97564,2000,"$25,000-49,999",TRUE
97565,15000,"$100,000+",FALSE
97566,15000,"$100,000+",FALSE
97567,10000,"$25,000-49,999",TRUE
97568,8500,"$25,000-49,999",FALSE
97569,15000,"$50,000-74,999",FALSE
97570,3375,"$25,000-49,999",FALSE
97571,9000,"$75,000-99,999",FALSE
97573,3000,"$1-24,999",FALSE
97575,15000,"$75,000-99,999",FALSE
97576,15000,"$50,000-74,999",FALSE
97577,8000,"$100,000+",TRUE
97578,15000,"$50,000-74,999",FALSE
97579,14000,"$50,000-74,999",FALSE
97580,13987,"$50,000-74,999",TRUE
97581,7000,"$25,000-49,999",TRUE
97582,25000,"$100,000+",TRUE
97583,3800,"$50,000-74,999",FALSE
97584,6000,"$50,000-74,999",FALSE
97585,7500,"$50,000-74,999",FALSE
97586,14000,"$25,000-49,999",FALSE
97587,7000,"$25,000-49,999",TRUE
97588,13750,"$100,000+",TRUE
97589,4000,"$25,000-49,999",FALSE
97590,1000,$0,FALSE
97591,3000,"$25,000-49,999",FALSE
97592,8600,"$50,000-74,999",TRUE
97593,15000,"$75,000-99,999",TRUE
97594,15000,"$100,000+",FALSE
97595,15000,"$75,000-99,999",TRUE
97596,2000,"$50,000-74,999",FALSE
97597,20000,"$100,000+",TRUE
97598,7500,"$25,000-49,999",FALSE
97599,15000,"$50,000-74,999",TRUE
97600,15000,"$75,000-99,999",FALSE
97601,15000,"$50,000-74,999",TRUE
97602,20000,"$25,000-49,999",TRUE
97604,4100,"$1-24,999",FALSE
97605,19000,"$100,000+",TRUE
97606,3000,"$100,000+",TRUE
97607,6000,"$100,000+",TRUE
97608,6000,"$25,000-49,999",TRUE
97609,3000,"$1-24,999",FALSE
97610,4000,"$25,000-49,999",FALSE
97611,4000,"$50,000-74,999",FALSE
97612,4000,"$100,000+",TRUE
97613,4000,"$25,000-49,999",FALSE
97614,7500,"$25,000-49,999",TRUE
97615,15000,"$100,000+",TRUE
97616,15000,"$100,000+",TRUE
97618,5600,"$25,000-49,999",FALSE
97619,15000,"$100,000+",TRUE
97620,19000,"$25,000-49,999",TRUE
97621,8200,"$50,000-74,999",TRUE
97622,15000,"$50,000-74,999",TRUE
97623,7000,"$25,000-49,999",TRUE
97624,2300,"$25,000-49,999",TRUE
97625,2000,"$25,000-49,999",FALSE
97626,12000,"$75,000-99,999",TRUE
97627,20000,"$75,000-99,999",TRUE
97628,10000,"$25,000-49,999",FALSE
97629,2000,"$50,000-74,999",FALSE
97630,4000,"$50,000-74,999",TRUE
97631,7500,$0,TRUE
97632,5000,"$50,000-74,999",TRUE
97633,25000,"$100,000+",TRUE
97634,15000,"$50,000-74,999",FALSE
97635,7500,"$75,000-99,999",FALSE
97636,5600,"$25,000-49,999",FALSE
97637,4000,"$75,000-99,999",FALSE
97638,15000,$0,TRUE
97639,3500,"$50,000-74,999",TRUE
97640,10000,"$75,000-99,999",TRUE
97641,4000,"$50,000-74,999",TRUE
97642,10000,"$50,000-74,999",TRUE
97643,2500,"$25,000-49,999",TRUE
97644,2600,"$1-24,999",FALSE
97645,9800,"$50,000-74,999",TRUE
97646,4000,"$50,000-74,999",TRUE
97647,15000,"$75,000-99,999",TRUE
97649,4000,"$50,000-74,999",TRUE
97650,9000,"$50,000-74,999",FALSE
97651,6000,"$25,000-49,999",FALSE
97652,1750,"$75,000-99,999",FALSE
97653,2000,"$1-24,999",TRUE
97654,5000,"$25,000-49,999",FALSE
97655,10000,"$75,000-99,999",TRUE
97656,7500,"$75,000-99,999",TRUE
97657,10000,"$75,000-99,999",TRUE
97658,10000,"$25,000-49,999",FALSE
97659,8500,"$25,000-49,999",FALSE
97660,13000,"$50,000-74,999",TRUE
97661,25000,"$100,000+",TRUE
97662,25000,"$100,000+",FALSE
97663,13500,"$50,000-74,999",FALSE
97664,20000,"$75,000-99,999",FALSE
97665,15000,"$50,000-74,999",FALSE
97666,4000,"$100,000+",FALSE
97667,4000,"$100,000+",TRUE
97668,5000,"$25,000-49,999",FALSE
97669,7000,"$100,000+",TRUE
97670,13000,"$100,000+",TRUE
97671,5000,"$25,000-49,999",FALSE
97672,1000,"$25,000-49,999",FALSE
97673,1500,"$25,000-49,999",FALSE
97674,25000,"$100,000+",TRUE
97675,20000,"$50,000-74,999",TRUE
97677,4000,"$50,000-74,999",FALSE
97678,6500,"$25,000-49,999",FALSE
97679,9000,"$25,000-49,999",TRUE
97680,7000,"$100,000+",TRUE
97681,2000,"$25,000-49,999",FALSE
97682,3000,"$50,000-74,999",TRUE
97683,15000,"$100,000+",TRUE
97684,3500,"$50,000-74,999",TRUE
97685,25000,"$100,000+",TRUE
97686,4000,"$75,000-99,999",TRUE
97687,25000,"$100,000+",TRUE
97689,12000,"$50,000-74,999",FALSE
97690,16000,"$100,000+",FALSE
97691,15000,"$50,000-74,999",FALSE
97692,5000,"$50,000-74,999",FALSE
97693,10000,"$25,000-49,999",TRUE
97694,5000,"$25,000-49,999",TRUE
97695,6080,"$25,000-49,999",FALSE
97696,9000,"$50,000-74,999",TRUE
97697,17000,"$75,000-99,999",TRUE
97698,1600,"$100,000+",FALSE
97699,15000,"$75,000-99,999",TRUE
97700,11000,"$50,000-74,999",TRUE
97701,7000,"$25,000-49,999",TRUE
97702,12000,"$25,000-49,999",FALSE
97703,3500,"$25,000-49,999",FALSE
97704,7500,"$25,000-49,999",FALSE
97706,10000,"$50,000-74,999",TRUE
97707,3820,"$25,000-49,999",FALSE
97708,10000,"$25,000-49,999",FALSE
97710,4000,"$50,000-74,999",FALSE
97711,15000,"$50,000-74,999",TRUE
97712,1200,"$25,000-49,999",FALSE
97713,4200,"$25,000-49,999",TRUE
97714,3500,"$25,000-49,999",FALSE
97715,7000,"$25,000-49,999",FALSE
97716,1500,"$25,000-49,999",TRUE
97718,15000,"$75,000-99,999",FALSE
97719,12000,"$50,000-74,999",TRUE
97720,4000,"$1-24,999",FALSE
97721,20000,"$75,000-99,999",TRUE
97722,8300,"$25,000-49,999",FALSE
97723,2000,"$100,000+",TRUE
97724,4000,"$25,000-49,999",FALSE
97725,15000,"$50,000-74,999",FALSE
97726,10000,"$50,000-74,999",FALSE
97727,5000,"$75,000-99,999",FALSE
97728,25000,"$75,000-99,999",TRUE
97729,20000,"$50,000-74,999",TRUE
97730,1300,"$1-24,999",FALSE
97731,6000,"$25,000-49,999",FALSE
97732,1000,"$25,000-49,999",FALSE
97733,3500,"$25,000-49,999",TRUE
97734,25000,"$100,000+",TRUE
97735,15000,"$100,000+",TRUE
97736,2000,"$1-24,999",TRUE
97737,8000,"$50,000-74,999",FALSE
97738,7000,"$50,000-74,999",TRUE
97739,2000,"$100,000+",TRUE
97740,20000,"$75,000-99,999",TRUE
97741,5000,"$50,000-74,999",FALSE
97742,7000,"$100,000+",TRUE
97743,3000,"$75,000-99,999",TRUE
97744,15000,"$100,000+",TRUE
97745,9000,"$50,000-74,999",FALSE
97746,6000,"$75,000-99,999",FALSE
97748,35000,"$100,000+",FALSE
97749,1000,"$75,000-99,999",TRUE
97751,3000,"$25,000-49,999",TRUE
97752,8000,"$50,000-74,999",TRUE
97753,12000,"$50,000-74,999",TRUE
97754,4000,"$1-24,999",FALSE
97755,8500,"$100,000+",TRUE
97756,3000,"$50,000-74,999",TRUE
97757,15001,"$25,000-49,999",TRUE
97758,10000,"$100,000+",FALSE
97759,7500,"$25,000-49,999",TRUE
97760,17000,"$100,000+",TRUE
97761,14900,"$50,000-74,999",TRUE
97763,5000,"$75,000-99,999",TRUE
97764,4000,"$50,000-74,999",TRUE
97765,5500,"$50,000-74,999",FALSE
97766,10000,"$25,000-49,999",FALSE
97767,10000,"$100,000+",FALSE
97768,3500,"$25,000-49,999",TRUE
97769,2000,"$50,000-74,999",FALSE
97770,2000,"$25,000-49,999",FALSE
97771,4000,"$75,000-99,999",TRUE
97772,2900,"$25,000-49,999",TRUE
97773,25000,"$100,000+",TRUE
97774,4500,"$25,000-49,999",FALSE
97775,9500,"$25,000-49,999",TRUE
97776,3500,"$25,000-49,999",TRUE
97777,4000,"$1-24,999",FALSE
97778,4000,"$25,000-49,999",TRUE
97779,15000,"$50,000-74,999",TRUE
97780,19000,"$75,000-99,999",TRUE
97781,3001,"$1-24,999",TRUE
97782,4750,"$1-24,999",FALSE
97783,10500,"$50,000-74,999",TRUE
97784,15000,"$50,000-74,999",TRUE
97785,3500,"$100,000+",FALSE
97786,5000,"$100,000+",FALSE
97787,3000,"$25,000-49,999",FALSE
97788,4000,"$1-24,999",FALSE
97789,9000,"$100,000+",TRUE
97790,4000,"$1-24,999",FALSE
97791,3500,"$50,000-74,999",FALSE
97792,14000,"$100,000+",TRUE
97793,3030,"$75,000-99,999",FALSE
97794,10000,"$100,000+",TRUE
97795,3000,"$25,000-49,999",TRUE
97796,5300,"$50,000-74,999",TRUE
97797,3500,"$25,000-49,999",TRUE
97799,2500,"$25,000-49,999",FALSE
97800,10000,"$75,000-99,999",TRUE
97801,15000,"$100,000+",FALSE
97802,9000,"$25,000-49,999",FALSE
97803,35000,"$100,000+",TRUE
97804,4000,"$1-24,999",TRUE
97805,14800,"$50,000-74,999",FALSE
97806,35000,"$100,000+",TRUE
97807,3000,"$100,000+",TRUE
97808,5000,"$25,000-49,999",FALSE
97809,3000,"$25,000-49,999",FALSE
97810,1000,"$25,000-49,999",TRUE
97811,15000,"$75,000-99,999",FALSE
97812,8000,"$100,000+",TRUE
97814,6000,"$50,000-74,999",FALSE
97815,11000,"$50,000-74,999",TRUE
97816,8500,"$50,000-74,999",FALSE
97817,15048,"$75,000-99,999",FALSE
97818,15000,"$100,000+",TRUE
97819,3100,"$25,000-49,999",TRUE
97820,6000,"$50,000-74,999",TRUE
97821,10000,"$25,000-49,999",FALSE
97822,15000,"$50,000-74,999",FALSE
97823,15000,"$25,000-49,999",TRUE
97824,10000,"$25,000-49,999",TRUE
97825,7000,"$50,000-74,999",FALSE
97826,2500,"$25,000-49,999",FALSE
97827,2500,"$50,000-74,999",TRUE
97828,4000,"$1-24,999",FALSE
97829,5000,"$50,000-74,999",TRUE
97830,15000,"$50,000-74,999",TRUE
97831,2300,"$25,000-49,999",FALSE
97832,8300,"$75,000-99,999",TRUE
97833,15000,"$75,000-99,999",TRUE
97834,2500,"$25,000-49,999",TRUE
97835,5500,"$50,000-74,999",TRUE
97836,4000,"$25,000-49,999",TRUE
97837,7500,"$75,000-99,999",FALSE
97838,3000,"$75,000-99,999",FALSE
97839,4000,"$100,000+",FALSE
97840,2000,"$1-24,999",FALSE
97841,4000,"$25,000-49,999",FALSE
97842,7000,"$100,000+",TRUE
97843,5000,"$50,000-74,999",TRUE
97844,4000,"$50,000-74,999",TRUE
97845,8280,"$25,000-49,999",FALSE
97846,3500,"$50,000-74,999",TRUE
97849,4000,"$50,000-74,999",TRUE
97851,10000,"$50,000-74,999",FALSE
97852,10000,"$25,000-49,999",FALSE
97853,18500,"$50,000-74,999",FALSE
97854,2000,"$25,000-49,999",TRUE
97855,13000,"$25,000-49,999",FALSE
97856,4000,"$1-24,999",TRUE
97857,2000,"$25,000-49,999",FALSE
97858,10500,"$100,000+",TRUE
97859,3500,"$75,000-99,999",FALSE
97860,15000,"$50,000-74,999",TRUE
97861,15000,"$50,000-74,999",FALSE
97862,15000,"$50,000-74,999",TRUE
97863,9000,"$100,000+",TRUE
97864,2500,"$50,000-74,999",TRUE
97865,2500,"$50,000-74,999",FALSE
97866,15000,"$100,000+",TRUE
97867,25000,"$75,000-99,999",TRUE
97868,3000,"$50,000-74,999",TRUE
97869,1400,"$1-24,999",TRUE
97871,20000,"$50,000-74,999",FALSE
97872,2500,"$50,000-74,999",FALSE
97873,10000,"$25,000-49,999",FALSE
97874,13000,"$100,000+",TRUE
97875,2000,"$25,000-49,999",TRUE
97876,5000,"$50,000-74,999",FALSE
97877,10000,"$50,000-74,999",TRUE
97878,10000,"$75,000-99,999",FALSE
97879,13000,"$25,000-49,999",FALSE
97881,1000,"$25,000-49,999",FALSE
97882,2000,"$25,000-49,999",TRUE
97883,25000,"$75,000-99,999",TRUE
97884,10000,"$25,000-49,999",FALSE
97885,4000,"$75,000-99,999",FALSE
97886,3000,"$50,000-74,999",TRUE
97887,1500,"$25,000-49,999",FALSE
97888,3700,"$75,000-99,999",FALSE
97889,5000,"$25,000-49,999",TRUE
97891,4000,"$50,000-74,999",TRUE
97892,20000,"$50,000-74,999",FALSE
97893,3000,"$25,000-49,999",TRUE
97894,4500,"$75,000-99,999",FALSE
